UserId,LifetimeDays,LifetimeMinutes
911,4.169444444444444,6004
933,1.6756944444444444,2413
1042,3.670138888888889,5285
1131,3.5909722222222222,5171
1140,3.6756944444444444,5293
1185,2.828472222222222,4073
1257,3.765972222222222,5423
1308,2.25,3240
1348,3.995833333333333,5754
1364,3.5881944444444445,5167
1450,3.8652777777777776,5566
1602,2.4756944444444446,3565
1604,3.1847222222222222,4586
1936,4.2444444444444445,6112
2016,4.170138888888889,6005
2100,3.5701388888888888,5141
2274,2.3805555555555555,3428
2330,3.2805555555555554,4724
2615,6.944444444444445E-4,1
3094,4.102083333333334,5907
3275,4.009027777777778,5773
3302,4.08125,5877
3507,3.1875,4590
4275,2.776388888888889,3998
4582,3.3381944444444445,4807
4723,3.2666666666666666,4704
4753,3.1013888888888888,4466
5007,3.678472222222222,5297
5714,0.2798611111111111,403
5810,3.785416666666667,5451
6109,4.194444444444445,6040
6229,4.196527777777778,6043
6271,4.061111111111111,5848
6281,4.169444444444444,6004
6569,2.2958333333333334,3306
6633,3.7090277777777776,5341
6922,2.5881944444444445,3727
7115,3.5590277777777777,5125
7219,3.777083333333333,5439
7610,4.197916666666667,6045
7889,3.5729166666666665,5145
7936,3.036111111111111,4372
7988,4.10625,5913
8139,1.4951388888888888,2153
8230,4.0875,5886
8361,3.4868055555555557,5021
8435,3.279166666666667,4722
8634,0.5451388888888888,785
9064,4.184027777777778,6025
9219,4.239583333333333,6105
9472,3.9715277777777778,5719
9530,0.6166666666666667,888
9646,3.0083333333333333,4332
10193,0.7298611111111111,1051
10214,3.8465277777777778,5539
10714,3.751388888888889,5402
10916,4.201388888888889,6050
10989,3.5868055555555554,5165
11015,1.4972222222222222,2156
11079,2.3472222222222223,3380
11140,3.691666666666667,5316
11154,1.179861111111111,1699
11433,4.252777777777778,6124
11465,0.003472222222222222,5
11510,3.8805555555555555,5588
11872,2.797222222222222,4028
11976,4.079166666666667,5874
12217,1.0694444444444444,1540
12816,2.3916666666666666,3444
12843,0.004166666666666667,6
12847,3.277083333333333,4719
287,2.672222222222222,3848
345,4.120138888888889,5933
490,4.095833333333333,5898
595,3.3201388888888888,4781
1168,4.179166666666666,6018
1188,3.970833333333333,5718
1524,0.81875,1179
1792,4.164583333333334,5997
1832,0.5361111111111111,772
2130,0.28055555555555556,404
2285,3.676388888888889,5294
2435,3.1284722222222223,4505
2573,0.9701388888888889,1397
3466,0.001388888888888889,2
3627,2.68125,3861
3820,0.10347222222222222,149
3954,4.196527777777778,6043
4342,3.670138888888889,5285
4501,3.0145833333333334,4341
4699,0.6965277777777777,1003
4735,3.198611111111111,4606
4791,3.8465277777777778,5539
4869,3.948611111111111,5686
4908,3.873611111111111,5578
4965,3.89375,5607
5126,3.676388888888889,5294
5241,4.247916666666667,6117
5352,1.788888888888889,2576
5779,4.256944444444445,6130
5784,2.7881944444444446,4015
5812,3.765277777777778,5422
5974,2.0875,3006
6292,3.6020833333333333,5187
6364,1.8784722222222223,2705
6782,4.21875,6075
6950,3.408333333333333,4908
7175,3.8006944444444444,5473
7195,4.164583333333334,5997
7326,3.25,4680
8182,4.072222222222222,5864
8266,3.566666666666667,5136
8488,3.1708333333333334,4566
8512,4.0881944444444445,5887
8571,1.8993055555555556,2735
8677,2.191666666666667,3156
8734,2.363888888888889,3404
8823,2.6791666666666667,3858
8889,4.19375,6039
9054,3.96875,5715
9135,4.206944444444445,6058
9179,4.182638888888889,6023
9210,4.0,5760
9225,3.609722222222222,5198
9464,3.49375,5031
9632,3.8979166666666667,5613
10585,4.013194444444444,5779
10712,3.484722222222222,5018
10825,1.7916666666666667,2580
11299,3.370138888888889,4853
11427,4.211805555555555,6065
11819,3.745833333333333,5394
11826,2.4541666666666666,3534
12811,3.120138888888889,4493
12872,1.104861111111111,1591
12907,3.634027777777778,5233
13245,0.7104166666666667,1023
752,3.7805555555555554,5444
767,2.1118055555555557,3041
790,4.259027777777778,6133
828,0.0020833333333333333,3
1173,0.004861111111111111,7
1593,3.689583333333333,5313
1631,3.9965277777777777,5755
1637,0.5701388888888889,821
1767,3.6777777777777776,5296
1782,2.98125,4293
1920,3.290277777777778,4738
2216,4.196527777777778,6043
2314,2.4229166666666666,3489
2327,1.9909722222222221,2867
2472,4.261111111111111,6136
2533,2.5868055555555554,3725
2744,3.370138888888889,4853
3004,2.58125,3717
3255,2.9833333333333334,4296
3307,2.707638888888889,3899
3569,3.9034722222222222,5621
3731,3.7708333333333335,5430
3767,3.2819444444444446,4726
3877,1.63125,2349
4385,3.988888888888889,5744
4535,4.040277777777778,5818
4553,3.0180555555555557,4346
4619,4.231944444444444,6094
4696,4.2027777777777775,6052
4815,2.484027777777778,3577
5340,0.5875,846
5458,1.4729166666666667,2121
5567,4.08125,5877
6158,2.890277777777778,4162
6554,3.4895833333333335,5025
6601,2.51875,3627
6731,0.2388888888888889,344
6815,4.019444444444445,5788
6969,3.966666666666667,5712
6979,2.795138888888889,4025
6987,3.9819444444444443,5734
7345,3.3291666666666666,4794
8031,3.970833333333333,5718
8041,1.9118055555555555,2753
8636,2.0145833333333334,2901
8687,4.095138888888889,5897
8768,3.5104166666666665,5055
8926,3.7743055555555554,5435
9194,3.620833333333333,5214
9215,0.5743055555555555,827
9337,2.6152777777777776,3766
9408,2.4902777777777776,3586
9520,3.2534722222222223,4685
9809,3.6458333333333335,5250
9815,3.870138888888889,5573
9917,3.6590277777777778,5269
10069,4.217361111111111,6073
10329,4.154166666666667,5982
10384,3.4763888888888888,5006
10985,3.061111111111111,4408
11699,3.5631944444444446,5131
11783,4.260416666666667,6135
11910,4.034722222222222,5810
11952,4.179166666666666,6018
12010,6.944444444444445E-4,1
12308,3.813888888888889,5492
12324,2.558333333333333,3684
12380,4.252777777777778,6124
12669,2.1979166666666665,3165
12734,4.158333333333333,5988
12764,4.154166666666667,5982
12800,3.9944444444444445,5752
12969,3.3090277777777777,4765
13272,3.803472222222222,5477
13570,1.8972222222222221,2732
13572,3.7555555555555555,5408
809,3.6,5184
863,4.2125,6066
990,3.782638888888889,5447
1053,3.7569444444444446,5410
1150,3.870138888888889,5573
1203,3.8305555555555557,5516
1284,3.888888888888889,5600
1319,4.261805555555555,6137
1562,2.2868055555555555,3293
1712,2.5881944444444445,3727
1844,4.102777777777778,5908
1995,1.3486111111111112,1942
2132,2.990972222222222,4307
2352,3.8652777777777776,5566
2389,4.075694444444444,5869
3009,2.8493055555555555,4103
3077,3.0166666666666666,4344
3079,3.4118055555555555,4913
3384,1.5993055555555555,2303
3521,4.002777777777778,5764
3641,3.4590277777777776,4981
3802,4.084722222222222,5882
3945,3.4819444444444443,5014
3979,3.842361111111111,5533
4005,4.2243055555555555,6083
4072,3.951388888888889,5690
4114,1.698611111111111,2446
4392,2.859722222222222,4118
4649,4.2444444444444445,6112
5240,3.5229166666666667,5073
5384,3.908333333333333,5628
5454,2.3604166666666666,3399
6625,0.8555555555555555,1232
6796,4.148611111111111,5974
7067,3.683333333333333,5304
7394,2.7569444444444446,3970
7395,3.8819444444444446,5590
7478,4.086805555555555,5885
7547,3.182638888888889,4583
7719,4.0625,5850
7871,3.890277777777778,5602
8149,4.191666666666666,6036
8310,3.477777777777778,5008
8448,1.6625,2394
8732,0.36944444444444446,532
8778,1.6923611111111112,2437
8854,2.7944444444444443,4024
8858,4.2,6048
8873,3.6680555555555556,5282
9319,4.19375,6039
9554,4.0777777777777775,5872
9556,3.1131944444444444,4483
9791,4.173611111111111,6010
9892,3.470833333333333,4998
10139,3.3805555555555555,4868
10401,3.4694444444444446,4996
10661,3.901388888888889,5618
10676,2.09375,3015
11000,2.484722222222222,3578
11158,3.8881944444444443,5599
11663,2.3673611111111112,3409
11803,1.6159722222222221,2327
11806,0.6916666666666667,996
11830,3.7083333333333335,5340
11848,1.3875,1998
12017,3.3805555555555555,4868
12033,3.8652777777777776,5566
12443,2.170138888888889,3125
12510,2.995833333333333,4314
12517,4.092361111111111,5893
12557,4.034027777777778,5809
12730,4.141666666666667,5964
12769,2.0881944444444445,3007
12976,3.589583333333333,5169
13018,3.875,5580
13141,3.7881944444444446,5455
13476,4.151388888888889,5978
13492,3.86875,5571
13537,3.604861111111111,5191
32,4.201388888888889,6050
60,6.944444444444445E-4,1
90,0.09236111111111112,133
371,4.100694444444445,5905
622,4.245833333333334,6114
1014,4.097222222222222,5900
1115,3.876388888888889,5582
1931,4.19375,6039
1937,4.039583333333334,5817
2098,4.211805555555555,6065
2152,2.4965277777777777,3595
2450,4.084027777777778,5881
2927,4.075,5868
2960,3.473611111111111,5002
3081,3.5395833333333333,5097
3237,3.977777777777778,5728
3525,2.2819444444444446,3286
3553,3.9631944444444445,5707
3684,2.5909722222222222,3731
3738,3.779861111111111,5443
3746,2.5076388888888888,3611
3804,4.260416666666667,6135
4050,2.292361111111111,3301
4205,3.5659722222222223,5135
4241,3.779166666666667,5442
4835,3.1909722222222223,4595
5091,0.0020833333333333333,3
5202,3.986111111111111,5740
5310,2.5694444444444446,3700
5429,2.615972222222222,3767
5773,3.7909722222222224,5459
6259,1.9361111111111111,2788
6409,1.0986111111111112,1582
6417,3.997916666666667,5757
6586,3.536111111111111,5092
6648,3.9611111111111112,5704
6698,4.182638888888889,6023
6753,1.0958333333333334,1578
6761,3.8805555555555555,5588
6808,4.190277777777778,6034
7282,1.6076388888888888,2315
7314,3.172222222222222,4568
7491,1.1965277777777779,1723
7525,2.3875,3438
7776,4.1722222222222225,6008
8236,4.077083333333333,5871
8341,0.38125,549
8386,4.219444444444444,6076
8499,2.725,3924
8669,3.886111111111111,5596
8856,0.9798611111111111,1411
8922,0.9791666666666666,1410
9134,3.5756944444444443,5149
9535,3.078472222222222,4433
9555,2.5520833333333335,3675
9705,1.3625,1962
9747,0.40555555555555556,584
9786,4.161111111111111,5992
10097,2.904861111111111,4183
10118,1.9958333333333333,2874
10164,2.5097222222222224,3614
10253,3.8270833333333334,5511
10622,3.0069444444444446,4330
10699,2.7472222222222222,3956
10704,4.05625,5841
10832,4.1625,5994
11161,2.1902777777777778,3154
11290,0.6986111111111111,1006
11380,4.125694444444444,5941
11501,4.191666666666666,6036
11515,2.4833333333333334,3576
11516,3.6993055555555556,5327
11563,4.247222222222222,6116
11833,3.4923611111111112,5029
12005,4.229166666666667,6090
12426,3.7631944444444443,5419
12618,1.3875,1998
12699,4.174305555555556,6011
12753,4.201388888888889,6050
12781,3.886111111111111,5596
12810,3.8069444444444445,5482
13033,2.8409722222222222,4091
13072,0.4111111111111111,592
13162,3.765972222222222,5423
13548,0.2,288
75,2.0076388888888888,2891
382,2.9319444444444445,4222
469,3.2944444444444443,4744
621,4.2347222222222225,6098
630,1.1131944444444444,1603
786,4.179166666666666,6018
1027,3.970833333333333,5718
1282,4.069444444444445,5860
1919,4.035416666666666,5811
2088,3.3930555555555557,4886
2195,3.8493055555555555,5543
2441,4.075694444444444,5869
2491,0.7743055555555556,1115
3268,0.7986111111111112,1150
3311,2.6805555555555554,3860
3896,0.5013888888888889,722
3953,1.3972222222222221,2012
4827,4.152777777777778,5980
4853,3.7645833333333334,5421
5508,4.179166666666666,6018
5783,3.763888888888889,5420
5855,3.9819444444444443,5734
5894,4.222916666666666,6081
6046,4.2555555555555555,6128
6270,2.2506944444444446,3241
6783,0.001388888888888889,2
6817,2.129166666666667,3066
6909,4.165972222222222,5999
7010,3.884027777777778,5593
7848,2.6625,3834
7851,3.1041666666666665,4470
7878,2.615972222222222,3767
8227,3.902083333333333,5619
8307,3.38125,4869
8376,4.211805555555555,6065
8741,3.6145833333333335,5205
8814,0.5722222222222222,824
9952,4.0777777777777775,5872
10178,2.685416666666667,3867
10284,3.9631944444444445,5707
10592,4.250694444444444,6121
10729,3.4340277777777777,4945
10805,3.8625,5562
11017,3.2958333333333334,4746
11046,2.384027777777778,3433
11890,3.147222222222222,4532
11970,4.075,5868
12099,1.0888888888888888,1568
12792,4.184722222222222,6026
13184,4.098611111111111,5902
13270,4.027777777777778,5800
13310,2.745833333333333,3954
13446,3.51875,5067
13522,3.3854166666666665,4875
203,2.204861111111111,3175
221,4.192361111111111,6037
265,2.571527777777778,3703
457,3.9805555555555556,5732
640,1.351388888888889,1946
662,3.279861111111111,4723
782,4.157638888888889,5987
835,3.001388888888889,4322
1237,3.79375,5463
1515,2.0375,2934
1668,0.01875,27
1895,2.1840277777777777,3145
1906,4.19375,6039
2317,3.665277777777778,5278
2421,4.139583333333333,5961
2460,2.9916666666666667,4308
2508,2.597916666666667,3741
2530,3.6791666666666667,5298
2634,4.121527777777778,5935
2806,0.4027777777777778,580
3082,3.89375,5607
3396,3.4833333333333334,5016
3493,3.626388888888889,5222
3540,3.779861111111111,5443
3781,3.5416666666666665,5100
3788,1.761111111111111,2536
4339,1.3979166666666667,2013
5175,3.9680555555555554,5714
5184,3.9875,5742
5279,3.8930555555555557,5606
5395,3.6847222222222222,5306
5483,1.6958333333333333,2442
5502,3.59375,5175
6101,4.097222222222222,5900
6183,3.213888888888889,4628
6356,4.194444444444445,6040
6383,2.1347222222222224,3074
6585,2.401388888888889,3458
6834,3.89375,5607
6968,3.8402777777777777,5530
6983,4.028472222222222,5801
7453,4.097222222222222,5900
7687,3.8194444444444446,5500
7864,4.145833333333333,5970
8100,2.5930555555555554,3734
8487,2.397222222222222,3452
8525,2.779166666666667,4002
8735,0.6145833333333334,885
9246,2.0368055555555555,2933
9542,4.166666666666667,6000
9802,3.689583333333333,5313
9881,1.5069444444444444,2170
10030,2.251388888888889,3242
10314,0.39791666666666664,573
10504,2.3881944444444443,3439
10568,3.7416666666666667,5388
10616,2.5527777777777776,3676
10844,4.063888888888889,5852
11277,3.3666666666666667,4848
11480,4.126388888888889,5942
11505,1.7354166666666666,2499
11881,0.17430555555555555,251
11983,2.8743055555555554,4139
12247,4.008333333333334,5772
12294,3.08125,4437
12899,2.9819444444444443,4294
12977,4.144444444444445,5968
12990,0.7388888888888889,1064
13013,4.184027777777778,6025
13142,4.10625,5913
13164,4.258333333333334,6132
13181,1.2291666666666667,1770
13201,4.245833333333334,6114
13437,3.875,5580
141,4.085416666666666,5883
151,0.6013888888888889,866
341,2.682638888888889,3863
414,2.4854166666666666,3579
433,3.948611111111111,5686
608,3.7868055555555555,5453
712,3.2819444444444446,4726
724,4.100694444444445,5905
859,3.6479166666666667,5253
899,4.072916666666667,5865
1471,4.175,6012
1532,3.7868055555555555,5453
1579,1.6916666666666667,2436
1915,3.386111111111111,4876
2061,3.8555555555555556,5552
2154,4.253472222222222,6125
2160,4.089583333333334,5889
2432,4.075,5868
2594,3.4916666666666667,5028
3338,2.0805555555555557,2996
3992,3.267361111111111,4705
4170,2.6618055555555555,3833
4306,0.002777777777777778,4
4410,2.592361111111111,3733
4516,4.2125,6066
4558,2.6458333333333335,3810
4746,3.7576388888888888,5411
5046,3.9138888888888888,5636
5068,3.2840277777777778,4729
5464,2.223611111111111,3202
6048,4.05625,5841
6274,3.9270833333333335,5655
6511,3.598611111111111,5182
6791,3.3847222222222224,4874
6903,3.095138888888889,4457
7003,1.0597222222222222,1526
7079,4.1125,5922
7542,4.1930555555555555,6038
8291,3.5527777777777776,5116
8314,3.084722222222222,4442
8349,1.7993055555555555,2591
8463,4.241666666666666,6108
8541,4.086111111111111,5884
8837,2.3027777777777776,3316
8988,4.170138888888889,6005
9339,3.9819444444444443,5734
9557,4.144444444444445,5968
10041,2.6881944444444446,3871
10239,1.7715277777777778,2551
10332,2.9770833333333333,4287
10577,4.122916666666667,5937
10608,4.190972222222222,6035
10692,4.073611111111111,5866
11055,4.180555555555555,6020
11220,3.8131944444444446,5491
11726,3.0590277777777777,4405
11870,3.8534722222222224,5549
12642,3.6243055555555554,5219
12681,1.5104166666666667,2175
12718,4.170138888888889,6005
13156,3.901388888888889,5618
13266,4.241666666666666,6108
13294,3.966666666666667,5712
13385,1.1861111111111111,1708
13503,1.6576388888888889,2387
13532,3.81875,5499
13550,4.2625,6138
334,2.25625,3249
592,3.582638888888889,5159
751,3.7840277777777778,5449
801,4.05625,5841
943,4.05625,5841
953,3.9784722222222224,5729
978,1.9069444444444446,2746
1023,4.1,5904
1043,4.093055555555556,5894
1440,4.2027777777777775,6052
1547,2.7125,3906
1577,2.7708333333333335,3990
1909,4.102777777777778,5908
2592,2.188888888888889,3152
2670,3.285416666666667,4731
3143,3.5854166666666667,5163
3494,3.404166666666667,4902
3532,0.6104166666666667,879
3565,4.054166666666666,5838
3915,1.6402777777777777,2362
4077,4.251388888888889,6122
4081,2.401388888888889,3458
4189,4.197222222222222,6044
4675,2.957638888888889,4259
4834,4.180555555555555,6020
4868,3.327777777777778,4792
5005,4.156944444444444,5986
5116,0.36944444444444446,532
5438,2.8868055555555556,4157
5534,2.9972222222222222,4316
5583,3.6868055555555554,5309
5650,2.5944444444444446,3736
5747,2.95625,4257
6021,3.176388888888889,4574
6079,2.216666666666667,3192
6296,4.254166666666666,6126
6341,3.9298611111111112,5659
6736,1.3854166666666667,1995
6894,4.0993055555555555,5903
7337,3.5756944444444443,5149
8084,3.597916666666667,5181
8157,1.3444444444444446,1936
8171,4.118055555555555,5930
8553,4.225,6084
8600,3.9770833333333333,5727
8609,4.18125,6021
8978,6.944444444444445E-4,1
9552,4.175694444444445,6013
9679,4.0152777777777775,5782
9928,3.702777777777778,5332
9960,3.1013888888888888,4466
10646,1.0993055555555555,1583
10777,4.164583333333334,5997
11236,3.7909722222222224,5459
11293,4.10625,5913
11464,4.254861111111111,6127
11538,3.178472222222222,4577
11958,0.40694444444444444,586
12272,3.688888888888889,5312
12455,4.180555555555555,6020
12634,4.0875,5886
13055,0.8388888888888889,1208
13167,0.3423611111111111,493
13211,3.982638888888889,5735
13212,4.179166666666666,6018
13567,6.944444444444445E-4,1
145,3.775,5436
200,4.090277777777778,5890
272,3.4763888888888888,5006
376,3.904861111111111,5623
488,0.39444444444444443,568
515,3.7527777777777778,5404
680,2.588888888888889,3728
735,4.2243055555555555,6083
1383,4.060416666666667,5847
1511,3.6881944444444446,5311
1622,3.2881944444444446,4735
1707,3.779166666666667,5442
2043,2.6041666666666665,3750
2372,3.970138888888889,5717
2503,2.046527777777778,2947
2550,1.1395833333333334,1641
2562,4.1409722222222225,5963
2660,3.745833333333333,5394
2710,2.3895833333333334,3441
2747,3.7819444444444446,5446
2978,2.4722222222222223,3560
3041,4.060416666666667,5847
3487,0.9722222222222222,1400
3594,0.006944444444444444,10
3614,3.7909722222222224,5459
3722,6.944444444444445E-4,1
4287,0.8930555555555556,1286
4309,4.263194444444444,6139
4358,4.170833333333333,6006
4458,3.81875,5499
4963,3.057638888888889,4403
4975,4.058333333333334,5844
4990,3.9743055555555555,5723
5017,3.446527777777778,4963
5248,3.685416666666667,5307
5484,4.155555555555556,5984
5623,2.0881944444444445,3007
5739,1.1965277777777779,1723
5910,1.9826388888888888,2855
5928,3.0791666666666666,4434
6682,4.08125,5877
6844,3.7895833333333333,5457
7126,4.022916666666666,5793
7207,4.16875,6003
7413,1.1944444444444444,1720
7544,2.5,3600
7593,3.261111111111111,4696
7828,4.061111111111111,5848
8021,3.49375,5031
8162,2.9208333333333334,4206
8215,4.204861111111111,6055
8305,2.411111111111111,3472
8631,3.4881944444444444,5023
8670,2.227777777777778,3208
8684,3.99375,5751
8685,2.591666666666667,3732
9170,3.6729166666666666,5289
9362,3.8,5472
9487,1.8902777777777777,2722
9497,2.1881944444444446,3151
9572,1.898611111111111,2734
9581,2.9784722222222224,4289
9617,3.7715277777777776,5431
9633,1.1604166666666667,1671
9761,3.8645833333333335,5565
10126,1.1319444444444444,1630
10519,2.9006944444444445,4177
10593,1.2173611111111111,1753
10790,4.211805555555555,6065
11313,3.7875,5454
11337,3.3847222222222224,4874
11439,3.7041666666666666,5334
11565,1.804861111111111,2599
11751,3.3583333333333334,4836
12096,2.188888888888889,3152
12263,3.3868055555555556,4877
12403,4.1506944444444445,5977
12499,2.1868055555555554,3149
13227,3.826388888888889,5510
13332,2.9923611111111112,4309
13383,4.139583333333333,5961
56,0.003472222222222222,5
109,3.9805555555555556,5732
254,1.1340277777777779,1633
378,4.175694444444445,6013
487,2.9833333333333334,4296
639,3.515277777777778,5062
940,4.2243055555555555,6083
1040,2.0631944444444446,2971
1617,1.5604166666666666,2247
1726,3.6847222222222222,5306
1883,4.120138888888889,5933
1980,4.0159722222222225,5783
2093,0.09027777777777778,130
2283,1.6298611111111112,2347
2510,4.258333333333334,6132
2604,1.1854166666666666,1707
2795,1.44375,2079
3247,2.0909722222222222,3011
4003,2.720138888888889,3917
4139,3.9875,5742
4411,3.984027777777778,5737
4527,3.8819444444444446,5590
4540,4.152083333333334,5979
4584,3.073611111111111,4426
4750,1.91875,2763
4922,1.9847222222222223,2858
5051,3.1569444444444446,4546
5406,3.2430555555555554,4670
5550,3.626388888888889,5222
5889,3.986111111111111,5740
6228,3.390277777777778,4882
6253,2.459722222222222,3542
6441,3.982638888888889,5735
6651,1.770138888888889,2549
6684,0.5868055555555556,845
7663,3.4791666666666665,5010
7702,4.080555555555556,5876
7717,3.0625,4410
8630,2.40625,3465
8929,3.8881944444444443,5599
9260,4.091666666666667,5892
9672,3.8652777777777776,5566
9905,3.973611111111111,5722
9918,4.165277777777778,5998
10055,3.7111111111111112,5344
10226,3.402083333333333,4899
10971,4.20625,6057
11009,3.8722222222222222,5576
11270,2.011111111111111,2896
11285,3.7256944444444446,5365
11323,1.8944444444444444,2728
11454,4.198611111111111,6046
11533,4.1819444444444445,6022
12668,4.071527777777778,5863
12794,4.146527777777778,5971
12939,3.745138888888889,5393
13068,4.254166666666666,6126
13143,4.088888888888889,5888
13165,3.88125,5589
13323,1.3868055555555556,1997
13352,3.1777777777777776,4576
13410,2.2104166666666667,3183
13448,4.179861111111111,6019
213,3.8583333333333334,5556
228,3.9569444444444444,5698
478,3.3916666666666666,4884
534,2.977777777777778,4288
655,4.2659722222222225,6143
997,1.179861111111111,1699
1149,3.975,5724
1446,0.38819444444444445,559
1585,3.970138888888889,5717
1623,3.9208333333333334,5646
1686,3.6625,5274
1854,4.215972222222222,6071
2233,3.4715277777777778,4999
2253,4.161111111111111,5992
2427,4.188888888888889,6032
2506,2.407638888888889,3467
2765,3.45,4968
3019,4.231944444444444,6094
3603,3.160416666666667,4551
3879,1.5840277777777778,2281
3957,0.49722222222222223,716
4298,4.173611111111111,6010
4492,4.247916666666667,6117
4551,3.4590277777777776,4981
5104,2.8680555555555554,4130
5528,3.8847222222222224,5594
5604,4.247916666666667,6117
5671,1.7840277777777778,2569
5842,3.573611111111111,5146
5952,3.9298611111111112,5659
6062,3.670138888888889,5285
6121,3.9652777777777777,5710
6321,3.48125,5013
6349,4.2625,6138
6838,2.0840277777777776,3001
7071,3.9756944444444446,5725
7089,3.9916666666666667,5748
7619,2.9805555555555556,4292
7697,3.479861111111111,5011
8240,4.047916666666667,5829
8277,4.0777777777777775,5872
8816,0.5458333333333333,786
8841,4.122222222222222,5936
9042,3.60625,5193
9093,3.5902777777777777,5170
9412,1.5916666666666666,2292
9720,0.6979166666666666,1005
9965,2.240972222222222,3227
10188,3.310416666666667,4767
10231,1.9916666666666667,2868
10370,3.0930555555555554,4454
10466,3.3041666666666667,4758
10508,4.0993055555555555,5903
10865,3.9763888888888888,5726
11003,3.939583333333333,5673
11071,3.9805555555555556,5732
11102,4.135416666666667,5955
11244,4.138888888888889,5960
11245,3.841666666666667,5532
11413,1.2506944444444446,1801
11521,3.2291666666666665,4650
11595,4.074305555555555,5867
11814,3.6770833333333335,5295
11834,0.19930555555555557,287
11859,3.5104166666666665,5055
12128,0.19722222222222222,284
12129,0.23680555555555555,341
12157,3.732638888888889,5375
12209,2.2631944444444443,3259
12389,1.6694444444444445,2404
12458,3.6173611111111112,5209
12657,4.0375,5814
13490,4.0256944444444445,5797
303,3.675,5292
426,3.827777777777778,5512
574,2.501388888888889,3602
718,4.153472222222222,5981
749,0.5604166666666667,807
1105,0.10972222222222222,158
1120,4.220833333333333,6078
1281,3.4833333333333334,5016
1408,2.99375,4311
1474,4.222916666666666,6081
1554,3.1847222222222222,4586
1842,3.7944444444444443,5464
2390,4.225,6084
2816,2.517361111111111,3625
3230,0.9006944444444445,1297
3432,4.176388888888889,6014
3559,3.8833333333333333,5592
3748,1.3131944444444446,1891
3995,3.553472222222222,5117
4049,4.16875,6003
4284,0.004166666666666667,6
4802,4.186805555555556,6029
4942,4.09375,5895
4954,0.7895833333333333,1137
5012,3.359722222222222,4838
5587,1.8958333333333333,2730
5881,4.04375,5823
6226,4.165972222222222,5999
6497,3.029166666666667,4362
6566,3.422222222222222,4928
6872,2.6166666666666667,3768
6920,3.707638888888889,5339
7149,2.0902777777777777,3010
7273,2.9916666666666667,4308
7357,3.283333333333333,4728
7622,3.3041666666666667,4758
7659,4.022916666666666,5793
7677,2.551388888888889,3674
7992,0.9743055555555555,1403
8136,3.74375,5391
8192,3.7868055555555555,5453
8245,3.2152777777777777,4630
8285,1.4902777777777778,2146
8357,4.195138888888889,6041
8472,3.1319444444444446,4510
8711,4.2652777777777775,6142
9159,4.190972222222222,6035
9245,3.841666666666667,5532
9284,3.970833333333333,5718
9584,2.6819444444444445,3862
9591,3.2708333333333335,4710
10050,3.3604166666666666,4839
10198,0.9569444444444445,1378
10221,3.5548611111111112,5119
10245,3.577777777777778,5152
10322,4.065972222222222,5855
10621,3.852777777777778,5548
10756,1.6472222222222221,2372
11042,1.8819444444444444,2710
11525,2.975,4284
11913,2.8854166666666665,4155
12427,3.0770833333333334,4431
12501,3.979861111111111,5731
12623,4.184027777777778,6025
12721,0.11180555555555556,161
13209,4.1715277777777775,6007
13263,4.123611111111111,5938
13309,1.6493055555555556,2375
13421,2.55625,3681
13534,4.170138888888889,6005
170,3.7631944444444443,5419
354,2.2159722222222222,3191
702,2.7736111111111112,3994
708,0.36527777777777776,526
807,3.5722222222222224,5144
1162,4.26875,6147
1196,3.932638888888889,5663
1268,3.4875,5022
1544,2.3472222222222223,3380
1953,3.9881944444444444,5743
2367,4.032638888888889,5807
2373,3.0819444444444444,4438
2893,3.895138888888889,5609
3335,0.8770833333333333,1263
3812,2.51875,3627
3977,0.41388888888888886,596
4147,4.2659722222222225,6143
4300,4.23125,6093
4548,3.223611111111111,4642
4616,1.1965277777777779,1723
4634,3.975,5724
4657,4.201388888888889,6050
4755,2.186111111111111,3148
4971,3.466666666666667,4992
5135,4.186805555555556,6029
5229,0.7222222222222222,1040
5263,4.247222222222222,6116
5687,4.102777777777778,5908
5729,3.3048611111111112,4759
5821,4.155555555555556,5984
5963,6.944444444444445E-4,1
6609,2.9833333333333334,4296
6708,4.238194444444445,6103
6723,4.111805555555556,5921
6928,1.1194444444444445,1612
7077,4.264583333333333,6141
7373,0.7611111111111111,1096
7495,4.183333333333334,6024
7521,4.160416666666666,5991
8301,2.2840277777777778,3289
8346,4.195138888888889,6041
9022,1.9902777777777778,2866
9956,3.829861111111111,5515
10555,4.177083333333333,6015
10564,4.166666666666667,6000
10931,3.0875,4446
11087,3.525,5076
11173,0.06666666666666667,96
11294,3.977777777777778,5728
11429,2.892361111111111,4165
11619,4.1618055555555555,5993
11977,3.634027777777778,5233
12254,3.0902777777777777,4450
12483,3.754861111111111,5407
12636,4.2347222222222225,6098
12930,0.7763888888888889,1118
13002,1.5256944444444445,2197
13402,3.9305555555555554,5660
13578,0.22916666666666666,330
304,4.1875,6030
536,3.9180555555555556,5642
611,3.890277777777778,5602
612,2.165277777777778,3118
668,0.20277777777777778,292
783,3.4604166666666667,4983
1758,1.8756944444444446,2701
1813,3.1840277777777777,4585
1830,4.092361111111111,5893
2146,4.261805555555555,6137
2527,0.5145833333333333,741
2908,2.3847222222222224,3434
2936,3.5840277777777776,5161
2977,3.6444444444444444,5248
2990,3.290277777777778,4738
3342,4.057638888888889,5843
